State,Reporting period,Release date,Metric name ,Data Type,Value 
UT,202403,202410,Percent of beneficiaries renewed on an ex parte basis (i.e. based on available information) as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a1 / 5),Updated,0.2641
UT,202403,202410,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,0.2616
UT,202403,202410,Percent of beneficiaries terminated from Medicaid and CHIP as a share of total beneficiaries due for renewal in the reporting month ((Metric 5b + 5c) / 5),Updated,0.4743
UT,202403,202410,Percent of beneficiaries determined ineligible based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month (Metric 5b / 5),Updated,0.058
UT,202403,202410,Percent of beneficiaries whose coverage was terminated for a procedural or administrative reason as a share of total beneficiaries due for renewal in the reporting month  (Metric 5c / 5),Updated,0.4163
UT,202403,202410,Percent of beneficiaries whose renewal was pending at the end of the month as a share of total beneficiaries due for renewal in the reporting month  (Metric 5d / 5),Updated,0
UT,202402,202409,Total number of beneficiaries due for renewal in the reporting month (Metric 5),Updated,28688
UT,202402,202409,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,11462
UT,202402,202409,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,5289
UT,202402,202409,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,6173
UT,202402,202409,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,17226
UT,202402,202409,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,1282
UT,202402,202409,Total beneficiaries whose coverage was terminated for a procedural or administrative reason  (Metric 5c),Updated,15944
UT,202402,202409,Total number of beneficiaries due for renewal in the reporting month whose renewal was pending at the end of the month (Metric 5d),Updated,0
UT,202402,202409,Percent of beneficiaries whose coverage was renewed as a share of total beneficiaries due for renewal in the reporting month (Metric 5a / 5),Updated,0.3995
UT,202402,202409,Percent of beneficiaries renewed on an ex parte basis (i.e. based on available information) as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a1 / 5),Updated,0.1844
UT,202402,202409,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,0.2152
UT,202402,202409,Percent of beneficiaries terminated from Medicaid and CHIP as a share of total beneficiaries due for renewal in the reporting month ((Metric 5b + 5c) / 5),Updated,0.6005
UT,202402,202409,Percent of beneficiaries determined ineligible based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month (Metric 5b / 5),Updated,0.0447
UT,202402,202409,Percent of beneficiaries whose coverage was terminated for a procedural or administrative reason as a share of total beneficiaries due for renewal in the reporting month  (Metric 5c / 5),Updated,0.5558
UT,202402,202409,Percent of beneficiaries whose renewal was pending at the end of the month as a share of total beneficiaries due for renewal in the reporting month  (Metric 5d / 5),Updated,0
UT,202401,202408,Total number of beneficiaries due for renewal in the reporting month (Metric 5),Updated,33943
UT,202401,202408,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,18224
UT,202401,202408,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,7090
UT,202401,202408,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,11134
UT,202401,202408,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,15719
UT,202401,202408,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,2260
UT,202401,202408,Total beneficiaries whose coverage was terminated for a procedural or administrative reason  (Metric 5c),Updated,13459
UT,202401,202408,Total number of beneficiaries due for renewal in the reporting month whose renewal was pending at the end of the month (Metric 5d),Updated,0
UT,202401,202408,Percent of beneficiaries whose coverage was renewed as a share of total beneficiaries due for renewal in the reporting month (Metric 5a / 5),Updated,0.5369
UT,202401,202408,Percent of beneficiaries renewed on an ex parte basis (i.e. based on available information) as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a1 / 5),Updated,0.2089
UT,202401,202408,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,0.328
UT,202401,202408,Percent of beneficiaries terminated from Medicaid and CHIP as a share of total beneficiaries due for renewal in the reporting month ((Metric 5b + 5c) / 5),Updated,0.4631
UT,202401,202408,Percent of beneficiaries determined ineligible based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month (Metric 5b / 5),Updated,0.0666
UT,202401,202408,Percent of beneficiaries whose coverage was terminated for a procedural or administrative reason as a share of total beneficiaries due for renewal in the reporting month  (Metric 5c / 5),Updated,0.3965
UT,202401,202408,Percent of beneficiaries whose renewal was pending at the end of the month as a share of total beneficiaries due for renewal in the reporting month  (Metric 5d / 5),Updated,0
UT,202312,202407,Total number of beneficiaries due for renewal in the reporting month (Metric 5),Updated,37201
UT,202312,202407,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,16855
UT,202312,202407,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,7550
UT,202312,202407,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,9305
UT,202312,202407,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,20346
UT,202312,202407,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,1824
UT,202312,202407,Total beneficiaries whose coverage was terminated for a procedural or administrative reason  (Metric 5c),Updated,18522
UT,202312,202407,Total number of beneficiaries due for renewal in the reporting month whose renewal was pending at the end of the month (Metric 5d),Updated,0
UT,202312,202407,Percent of beneficiaries whose coverage was renewed as a share of total beneficiaries due for renewal in the reporting month (Metric 5a / 5),Updated,0.4531
UT,202312,202407,Percent of beneficiaries renewed on an ex parte basis (i.e. based on available information) as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a1 / 5),Updated,0.203
UT,202312,202407,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,0.2501
UT,202312,202407,Percent of beneficiaries terminated from Medicaid and CHIP as a share of total beneficiaries due for renewal in the reporting month ((Metric 5b + 5c) / 5),Updated,0.5469
UT,202312,202407,Percent of beneficiaries determined ineligible based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month (Metric 5b / 5),Updated,0.049
UT,202312,202407,Percent of beneficiaries whose coverage was terminated for a procedural or administrative reason as a share of total beneficiaries due for renewal in the reporting month  (Metric 5c / 5),Updated,0.4979
UT,202312,202407,Percent of beneficiaries whose renewal was pending at the end of the month as a share of total beneficiaries due for renewal in the reporting month  (Metric 5d / 5),Updated,0
UT,202311,202406,Total number of beneficiaries due for renewal in the reporting month (Metric 5),Updated,34456
UT,202311,202406,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,14671
UT,202311,202406,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,7939
UT,202311,202406,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,6732
UT,202311,202406,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,19785
